conversation_id,brand,customer_message,agent_response,full_context,timestamp
Tesco_1931286,Tesco,This is nonsense! Scottish 🍓 now British 🍓 Scottish Beef now British Beef and so on.Aldi are happy to retain Scottish brand! #boycotttesco!,"Hi there, we want to provide constancy across the range meaning we don't want to have a lot of different flags over the whole range. - Lee","not another penny from me! Boycott Tesco if it’s trying to remove Scottish product identity with a generic British brand!
Hi, sorry you feel this way. To provide consistency across our range of fresh produce, the packaging was updated last year. Ty - Maggie
“To provide consistency across our range of fresh produce” what exactly does that even mean?
This is nonsense! Scottish 🍓 now British 🍓 Scottish Beef now British Beef and so on.Aldi are happy to retain Scottish brand! #boycotttesco!",Sat Oct 28 15:53:46 +0000 2017
Tesco_44189,Tesco,"Due to a life hurry, I was forced to buy one of your ready meals. This was a 'Finest' Moussaka. There was nothing 'fine' about this. Please send your Head Chef to Greece to experience what this should taste like....or pop to as they have it nailed!","Hi Katie, sorry to hear that you're unhappy with the Tesco Finest Moussaka you purchased. I would like to log your feedback and also refund you for your purchase via a moneycard so you aren't out of pocket. 1/3","Due to a life hurry, I was forced to buy one of your ready meals. This was a 'Finest' Moussaka. There was nothing 'fine' about this. Please send your Head Chef to Greece to experience what this should taste like....or pop to as they have it nailed!",Sun Nov 26 00:38:18 +0000 2017
Tesco_1731251,Tesco,"Residents of are fed up of Your inaction. U make good money from us, please take care of your neighbours and have some pride.","This is due to how busy the store was. I apologise for the inconvenience, I've been assured this won't happen again - David 2/2","Welcome to , where image is everything.
Hi there, I'm sorry about this. Could you please tell us the name of the store so that we can pass this feedback to the Store Manager? Paras
Residents of are fed up of Your inaction. U make good money from us, please take care of your neighbours and have some pride.",Tue Nov 07 12:14:44 +0000 2017
Tesco_2460176,Tesco,I dont need to read more. I just wanted to know why it was more than everywhere else. Jeez,"If you cancel your order, the pre-authorisation reserve will be removed from your account within a few working days :) hope this helps - Mike 3/3","Hi Nessy, this is the amount used for the pre-authorisation checks. More information available via our website - -Christie
Yes i know that but why is it £2 and everywhere else is much lower
Hi Nessy, this is the amount set for pre-authoisation checks. You can read more about this here: - Helena
I dont need to read more. I just wanted to know why it was more than everywhere else. Jeez",Wed Nov 15 09:02:12 +0000 2017
Tesco_1934128,Tesco,So I've just had to cancel a whole shopping order because think people book specific delivery slots for shits & giggles 😒,"Good morning, thanks for getting in touch, sorry to hear of this issue and for the delay in my response. 1/2",So I've just had to cancel a whole shopping order because think people book specific delivery slots for shits & giggles 😒,Sun Oct 29 02:36:48 +0000 2017
Tesco_2383772,Tesco,Can you please advise if I can use a gift card online for groceries? Can't seem to get it to accept the code!,"Sorry Charlotte I'm afraid that you can't use a giftcard on grocery orders, sorry for any inconvenience this causes. Thanks - Mike",Can you please advise if I can use a gift card online for groceries? Can't seem to get it to accept the code!,Fri Oct 20 07:51:07 +0000 2017
Tesco_2959372,Tesco,Can you confirm you have receive my DM and you have all the info you require?,"Hi Carol, we received your DM. Can you also confirm the store where you made the purchase and what time this was at? TY - Rhuari","Went to use chicken with best before date of Dec 3 only to find it had gone off. Very disappointed
I'll then be able to refund you. Can I also ask for your permission to pass on your details to our supplier please? Can you please let me know if you would rather a refund through the post or to your email? TY - Mark 2/2
Yes to passing on details and through email is fine
Can you confirm you have receive my DM and you have all the info you require?",Wed Nov 29 20:41:41 +0000 2017
Tesco_1043863,Tesco,How about giving your till staff some training? How about them telling me how much money I need to give you rather than just stand there in silence?,"Hi Simon, sorry to hear about this. Can you let me know what store this is? 1/2",How about giving your till staff some training? How about them telling me how much money I need to give you rather than just stand there in silence?,Mon Oct 23 09:34:37 +0000 2017
Tesco_1847475,Tesco,my photobook arrived covered in scratches. Got told a new one would be sent out. No sign and ignoring my messages. Shocking service,"Hi Susan, I'm sorry to hear that your photobook album arrived scratched and I understand your disappointment. 1/4",my photobook arrived covered in scratches. Got told a new one would be sent out. No sign and ignoring my messages. Shocking service,Thu Oct 19 20:25:57 +0000 2017
Tesco_156922,Tesco,"Hey there, how long does it usually take for your home delivery service to become available to new properties? We've been at our new place for a month now and still don't see ant slots available for our address (in the middle of a major city)","Hi Dave, this does depend on the Royal mail as we get our address lists from them. Usually this take about 6 weeks but this can vary. Have you added your address to the Royal mail? - Thanks - Matt","Hey there, how long does it usually take for your home delivery service to become available to new properties? We've been at our new place for a month now and still don't see ant slots available for our address (in the middle of a major city)",Fri Nov 24 17:24:10 +0000 2017
Tesco_1483688,Tesco,website changes - can no longer see favourites by department #fail,I appreciate this must be disappointing and I'd like to log your feedback with our IT Team 2/3,website changes - can no longer see favourites by department #fail,Fri Nov 03 02:57:49 +0000 2017
Tesco_1198010,Tesco,115 I think In this years hot list of the October magazine,Thanks Max! I'll have this looked into and be back in touch when I have some information. - Danny,"Hey , what goes? Fiancée wants this from your magazine but it’s £15 on your site it’s a bit misleading, fancy making it right?
Hi Max, can you let me know which page this on please? - Danny
115 I think In this years hot list of the October magazine",Mon Oct 16 03:47:55 +0000 2017
Tesco_125421,Tesco,Thank you,"Hi Leonie, if there's anything else at all I can do in the mean time then please get back in touch. Kind regards - Andy S","I'm sorry for the inconvenience, Leonie. We can use the previous number if that is preferred, but can you confirm what time is best for the store to contact you? Kind regards - Rhys
Daytime is fine. Thank you
Hi Leonie, our store manager will be back in store on Sunday and they will be able to provide you with a call back at this time. I have sent them your contact number and requested the call - Allyn
Thank you",Fri Nov 24 13:02:40 +0000 2017
Tesco_1513471,Tesco,"Your store is 2 Monck St, SW1P 2BW","Hi Richard, Thanks for bringing this to our attention. I'm currently trying to get in contact to the store are the moment. 1/2","The fire exit at your packed Monk St SW1 store is blocked almost every day. See photo today. Manager not available, despite asking.
Hi Richard, I'm struggling to locate the store you are referring to I would like to get this sorted. Can you DM me your postcode. TY Stacey.
Your store is 2 Monck St, SW1P 2BW",Fri Nov 03 17:30:21 +0000 2017
Tesco_2323647,Tesco,Turkey yes but then it’s curry all way up until 2nd of January #EveryonesWelcome,Curry is a good shout. We have some other ideas you could try this year too 👍 #EveryonesWelcome #EveryLittleHelps,"Turkey? Sauerkraut? Pie? Which food makes your Christmas dinner? However you do Christmas, Everyone's Welcome at Tesco. #EveryonesWelcome
Turkey yes but then it’s curry all way up until 2nd of January #EveryonesWelcome",Mon Nov 13 10:52:48 +0000 2017
Tesco_115364,Tesco,Hi I have just received the refund and only refunded one item out of 3,"Hi Darren, I can see your refund was processed, please allow 3-5 working days for this to credit your payment card. Ty - James","Hello Darren, I am sorry my colleague had issues refunding an item for you and I appreciate the frustration this has caused. Can you please send your full name, address and email? TY - Chris
Darren riches shopping was in your wife's name Julia Riches 53 Durham Ave Gorleston nr317hf __email__
Hi Darren, thank you for getting back to me, I have logged your feedback for the store to address? Have you now been refunded for the item? If not, can you let me know which one it was? TY - Chris
Hi I have just received the refund and only refunded one item out of 3",Tue Nov 28 05:58:07 +0000 2017
Tesco_659605,Tesco,"WOW your new tesco groceries website is awful.. I could have walked to my local store, done a full shop & had a few pints in the pub on way back quicker than it's taken me to do it online. So slow. Poor search options. Worst website ever!!!",Can you please try clearing the cache and cookies on your device to see if this helps? Thank you. Kind regards - Aneurin 2/2,"WOW your new tesco groceries website is awful.. I could have walked to my local store, done a full shop & had a few pints in the pub on way back quicker than it's taken me to do it online. So slow. Poor search options. Worst website ever!!!",Wed Nov 22 23:34:55 +0000 2017
Tesco_1024827,Tesco,I've just had to abandon my shopping because Streatham have NO carrier bags. What a waste of of time.,"Hey, I'm really sorry about this. Are you able to tell me what store in Streatham this is and I will look into it for you? Thanks Megan",I've just had to abandon my shopping because Streatham have NO carrier bags. What a waste of of time.,Thu Oct 26 18:46:58 +0000 2017
Tesco_1661892,Tesco,your sizing guide link on a kids hat page takes to irrelevant men’s sizing guide. How choose size please?,"Morning, Fiona! I'm sorry for the problems you've experienced with the F&F site. I can appreciate how annoying this must have been 1/4",your sizing guide link on a kids hat page takes to irrelevant men’s sizing guide. How choose size please?,Mon Nov 06 09:12:49 +0000 2017
Tesco_1466196,Tesco,will any of the Plymouth stores be included in the Call of Duty midnight launch?,"Hi Aaron, I have looked into this and can confirm that Plymouth Roborough Extra are doing the midnight release. Thanks - Mark",will any of the Plymouth stores be included in the Call of Duty midnight launch?,Thu Nov 02 19:20:52 +0000 2017
Tesco_1540956,Tesco,"just opened our baby’s Hauck ‘sleep and play’ travel cot. Inside I found a different brand cot that is ripped, dirty and broken.","Sorry to hear that Dave, please can you DM your full name, address and order number? I can then look into this for you. - Ceri","just opened our baby’s Hauck ‘sleep and play’ travel cot. Inside I found a different brand cot that is ripped, dirty and broken.",Sat Nov 04 02:16:26 +0000 2017
Tesco_684952,Tesco,Woeful lack of vegetarian options in the Finest range. Any reason why?,"Hi There, Can you please DM me your postcode and I can have a look into this for you. Kind Regards - Stacey.",Woeful lack of vegetarian options in the Finest range. Any reason why?,Thu Nov 23 12:53:09 +0000 2017
Tesco_2016888,Tesco,Whats up with your App? Can’t check out on iphone or iPad.,"Hi Andy, we are aware of an issue and it is being worked on as a matter of urgency. I'm sorry for any inconvenience caused. - Emma",Whats up with your App? Can’t check out on iphone or iPad.,Sun Nov 05 21:29:32 +0000 2017
Tesco_1008643,Tesco,ammmazing! Ok we just need to come back more often then! ;-),"Hi Matteo, I'm happy you're satisfied, I hope you enjoy them when you buy them :) - Beth","hi there, 2nd time at Tesco in Hammersmith, saw this, and no BReady ... no because are sold out, simply not there :-(
Hi Matteo, I'm so sorry, it seems these are very popular! They're currently out of stock but are being delivered this evening. :) - Emma
ammmazing! Ok we just need to come back more often then! ;-)",Sun Oct 15 13:22:16 +0000 2017
Tesco_2755036,Tesco,4-pack of cans,"Hi Olly, I've fed this back to the store to ensure any out of date packs are removed. If there's anything else we can help you with, please let us know. Kind regards - Rhys","Hi Olly, I'm sorry that you've managed to buy this from one of our stores. I'd like to look into this and get it reported back to store. Which store was this bought from? Can you DM me with a few details? 1/2
This was Tesco Metro, The Parade, Swindon. No receipt, not bothered about a refund. Thanks for following up!
Hi Olly, sorry to be a pain but can you send me the barcode of the product or inform me of whether or not it is a 4pck of cans or a bottle? This is so I can have the correct product checked. Ty - Reece
4-pack of cans",Wed Nov 22 02:00:16 +0000 2017
Tesco_1514511,Tesco,"I go to Stirling and Bathgate stores regularly, haven’t seen them for months!","Hi Kirsten, it would appear this item is no longer stocked in these stores I'm afraid. I'm sorry for any disappointment! 1/2","haven’t been able to find Chipz for ages, please tell me you’ve not discontinued them?
Hi Kirsten, can you DM me your local store and I'll be happy to look into this for you? TY - Reece
I go to Stirling and Bathgate stores regularly, haven’t seen them for months!",Fri Nov 03 19:12:24 +0000 2017
Tesco_28516,Tesco,hi are your 24hr stores going to have call of duty WW2 at midnight?,"Good afternoon Mr B, I can confirm our 24 hours will be launching the game at midnight. Kind regards - Lara.",hi are your 24hr stores going to have call of duty WW2 at midnight?,Wed Nov 01 10:45:12 +0000 2017
Tesco_2192967,Tesco,"Hi I think this should say ""Valencian"" rather than ""Valenican""","Hi David, thanks for bring this to our attention. I've raised this to our Support Team to have the website updated. Thanks - Craig","Hi I think this should say ""Valencian"" rather than ""Valenican""",Thu Nov 09 19:54:25 +0000 2017
Tesco_2766021,Tesco,"hey, about to complete an online shop for delivery tomorrow and your website appears to have crashed? Very annoying.","Hi Pablo, I am sorry you are having issues with our website, I can assure you our Website Team are working hard to get this resolved. Have you tried using the app at all? TY - Chris","hey, about to complete an online shop for delivery tomorrow and your website appears to have crashed? Very annoying.",Fri Nov 10 01:11:15 +0000 2017
Tesco_56049,Tesco,Love drinking solidified Apple juice,"Hi, sorry to learn that that this has happened and this is alarming to see. 1/4",Love drinking solidified Apple juice,Wed Nov 01 19:34:08 +0000 2017
Tesco_839072,Tesco,"I have shopped in lansrk Tesco for many yrs staff are lovely no complaints, but prices and reaching for things in freezers now nightmare !",I can then look into with them and get back to you. Kind regards - Andy 2/2,"used to be my fav shop wtf is going on daily price rises and can only reach top stuff on shelves and freezers if your 6ft 😡
Hi Senga, Sorry about your experience, what store is this please? we can then ask them why this is so. Ty - Tricia
I have shopped in lansrk Tesco for many yrs staff are lovely no complaints, but prices and reaching for things in freezers now nightmare !",Fri Oct 13 13:40:25 +0000 2017
Tesco_1233675,Tesco,why can’t I find spring rolls anywhere (the non frozen large ones)😭😭 second week in a row...what’s going on!!?,"Hi Amara, I'm sorry you cant find spring rolls anywhere, can you DM me your postcode and I'll look into this for you? TY - Reece",why can’t I find spring rolls anywhere (the non frozen large ones)😭😭 second week in a row...what’s going on!!?,Wed Oct 25 17:53:11 +0000 2017
Tesco_1846075,Tesco,"hello, are these crisps still around? Or will they be coming back?","Hi Sophie, as these were a limited edition snack I'm unsure whether or not they will be returning to our shelves. 1/2","hello, are these crisps still around? Or will they be coming back?",Thu Oct 19 18:34:37 +0000 2017
Tesco_2397415,Tesco,"curious, do you guys stock Graze products? If so, how much are the share bags and small punnets? Not going to make an unnecessary trip if I can avoid it","Hi Owen, if you could let me know exactly the products your looking for and DM your postcode to us, I can look into this for you. Lawrence","curious, do you guys stock Graze products? If so, how much are the share bags and small punnets? Not going to make an unnecessary trip if I can avoid it",Tue Nov 14 12:45:00 +0000 2017
Tesco_913416,Tesco,Ok no worries,No problem at all Calvin. Please let us know if you need any help in future. - Aaron,"I'm really sorry Calvin but there aren't any stores local to you that have the console in stock in order to be able to purchase the offer.
Won’t the offer be going back on?
We don't have any information about future promotions either sorry, so I couldn't say if this offer will be on in future. - Aaron 2/2
Ok no worries",Sat Oct 21 16:10:43 +0000 2017
Tesco_1392541,Tesco,Haven't yet had the chance to do the trip...hence the reason for the online shop. Dvds will be returned due to rebuying birthday gifts,"Although there is little I can say to alleviate the disappointment caused, I do hope that you accept my sincere apologies.","Waste of time! 30mile round trip to to have security tags removed from dvds which were delivered in online shop...v unhappy customer!
I'm sorry for the inconvenience, Lynn. I'm glad it's sorted. Charlotte
Haven't yet had the chance to do the trip...hence the reason for the online shop. Dvds will be returned due to rebuying birthday gifts",Sat Oct 28 19:32:10 +0000 2017
Tesco_1230366,Tesco,are these valid at your stores,"Hi Graham, we'll be happy to check this for you. Could you please DM us a photo of the back of a voucher? TY - George",are these valid at your stores,Wed Oct 25 20:55:54 +0000 2017
Tesco_1758167,Tesco,Keynsham that is 4 of your staff stood around having a chat about the telly tonight whilst tills go unmanned and queues form. #poor,"I'm sorry to hear my colleagues were not very helpful whilst at our store William, I can understand your concerns. 1/2",Keynsham that is 4 of your staff stood around having a chat about the telly tonight whilst tills go unmanned and queues form. #poor,Tue Nov 07 19:52:03 +0000 2017
Tesco_2779686,Tesco,"I don't need a refund, just please improve the product. Thanks for reply","Hi Mandy, that's no problem at all, and thanks for letting us know. I've now passed the details of this on to our suppliers, so hopefully this won't happen again. Thanks - Josh","Hi Mandy, I am sorry to see this! Clearly not the level of quality we expect our customers to receive! I'd like to get this logged, fed back to our supplier and refund you for the item! 1/3
Just sent you a dm
Thank you for those details Mandy. Can I ask if you would prefer your refund sent via email or post? Ty - Marian
I don't need a refund, just please improve the product. Thanks for reply",Tue Nov 21 21:22:44 +0000 2017
Tesco_2476533,Tesco,"Christmas eve, usually in a state of fairly advanced inebriation. It's foolproof (and sloshed proof)","Ah we see, they're super fresh on Christmas day then...ideal 🙌 If you're keen for some more festive baking, try a few of these crackers 😋 #EveryLittleHelps","Turkey? Sauerkraut? Pie? Which food makes your Christmas dinner? However you do Christmas, Everyone's Welcome at Tesco. #EveryonesWelcome
Boxing day dinner. Pork pie with prunes and pistachios, a recipe from a food magazine in 1997, I think. Made every year since. Everyone adores it.
1997! Wow, it sure has stood the test of time Lea 😯 When do you usually start the baking?
Christmas eve, usually in a state of fairly advanced inebriation. It's foolproof (and sloshed proof)",Thu Nov 16 10:25:36 +0000 2017
Tesco_1132321,Tesco,When you buy a packet of fridge raiders from only to discover they are 2 weeks out of dates once you’ve bitten into one 🤢,"Hi Jessica, thank you for getting in touch with us. I'm ever so sorry about this and would like to ensure this is addressed. 1/3",When you buy a packet of fridge raiders from only to discover they are 2 weeks out of dates once you’ve bitten into one 🤢,Tue Oct 24 12:20:08 +0000 2017
Tesco_479880,Tesco,Hi just purchased this from your Derby city centre store. I open the packet in the office and it was off. The smell was foul.,Can you also send the supplier code (for example SC12345) & a full copy of your receipt? 3/4,Hi just purchased this from your Derby city centre store. I open the packet in the office and it was off. The smell was foul.,Fri Dec 01 13:51:31 +0000 2017
Tesco_660646,Tesco,Unfortunately I haven’t kept the receipt for 2 months but they have F&F on them so you know they are your design. My LO only started school Sept 😩😩,"If not it will be down to the stores discretion as to whether they can exchange/refund you for the shoes. However, I'm sure they will be able to assist you. Thanks - Lara. 2/2","Worn for only 2 months by a 4 year old!!! your shoes are not durable enough for school use. #wasteofmoney #schoolshoes any recommendations #mums ? Please x
I'm sorry to hear the shoes you purchased from our store are not the quality you would expect Zara. Please can you return the shoes and receipt back to my colleagues in you local Tesco Extra/Superstore? TY - Jayne
Unfortunately I haven’t kept the receipt for 2 months but they have F&F on them so you know they are your design. My LO only started school Sept 😩😩",Thu Nov 23 06:33:22 +0000 2017
Tesco_2618986,Tesco,Hello? Anybody there?,"Hi Munawar, please return the item to one of our larger Metro/Extra/Superstores with your receipt for a full refund and for this to be fully investigated - Lee","ive just bought tesco finest sea salt cider vinegar crisps and theres mouse droppings in the bag
Can you also message me your full name, address, barcode and a copy of your receipt if this is still available? Thanks - Lee 3/3
Hello? Anybody there?",Fri Nov 17 15:30:31 +0000 2017
Tesco_2173018,Tesco,sort out automated text messages. I've had the same text from you about my credit card 6x in 4 minutes. 😠 Once is more than enough,"Sorry about that! We've had a little hiccup here, but everything should be fine now! - Scott",sort out automated text messages. I've had the same text from you about my credit card 6x in 4 minutes. 😠 Once is more than enough,Thu Oct 19 12:06:03 +0000 2017
Tesco_1939932,Tesco,"Yes I know - the most horrendous management decision- people stood around just fuming, wasting the most beautiful sunny Sunday of the year.","Hi Su, sorry for the inconvenience, If you DM us your full name, address and postcode we can log this which will go under review? - Jay","Hi Su, This is due to the stores ordering in new trolleys. They take the old ones away and are getting replaced with new ones :) - Jay
What do you want us to collect shopping in - also you’ve removed the £ release chains attached to trolley park for full customer annoyance.
They make it sound like they're doing you a big favour by renewing clapped-out trolleys. Like you I'll be grateful for that inconvenience.
Yes I know - the most horrendous management decision- people stood around just fuming, wasting the most beautiful sunny Sunday of the year.",Sun Oct 29 20:32:41 +0000 2017
Tesco_2394833,Tesco,have you changed the recipe of these? The ones I had last night were a different shape and had no taste!,"Hi Simon, I'm sorry you didn't enjoy your bacon rashers last night. I have asked my support team to look into this and will get back to you ASAP to let you know :-) TY - Steph",have you changed the recipe of these? The ones I had last night were a different shape and had no taste!,Tue Nov 14 12:10:20 +0000 2017
Tesco_2950191,Tesco,"Hi, have asked me to send the packaging in to them. Who should I send to?","Hi there, we would normally ask for the packaging to be returned to the store however if Quorn want to investigate this further I would advise sending it to them :). Regards - Peter","WOW. Oven cooked this according to instructions. The plastic melted! It is NOT oven proof!! 😷 😱 #quorn #vegetarian #meatfree
My colleagues will be able to send this away to be investigated and can refund you from their end too. Regards - Peter 2/2
Hi, have asked me to send the packaging in to them. Who should I send to?",Wed Nov 29 21:51:20 +0000 2017
Tesco_1631429,Tesco,"AGAIN #gladiolifailure. Two bunches purchased on Thursday, not a single bloom, and one stem collapsed! They look terrible!","Hi Grace, I am very sorry to hear your item had not bloomed, I hope this didn't ruin any special occasion. 1/2","AGAIN #gladiolifailure. Two bunches purchased on Thursday, not a single bloom, and one stem collapsed! They look terrible!",Sun Nov 05 19:49:45 +0000 2017
Tesco_1989477,Tesco,Hello! Can you confirm which stores have stock of the 10 motive menthol refills please?,"Hi Louise, the following stores are within your area and have limited stock they are: Bishop Auckland, Newton Aycliffe and Consett. TY, Paul",Hello! Can you confirm which stores have stock of the 10 motive menthol refills please?,Thu Nov 02 14:20:04 +0000 2017
Tesco_1225848,Tesco,"Your 8 pints of organic milk for £3 is a good offer, but why does it only last ""3+ days"" when other brands ""5+ days""?","Hi Mark, Can you DM us your full name, address and postcode so we can find this out for you :) can you send us the exact product too? - Jay","It’s #WorldPastaDay! From penne to spaghetti, treat the family to a healthy 🇮🇹 dish from our 10 favourites.
Your 8 pints of organic milk for £3 is a good offer, but why does it only last ""3+ days"" when other brands ""5+ days""?",Wed Oct 25 17:21:38 +0000 2017
Tesco_1439819,Tesco,Spoke to a homeless man outside of in Bristol today. Unfortunately security felt it necessary to swear at us both. Have reported him.,"Hi Jack, I'm very sorry to hear this, both of you should never have been spoken to like that! 1/3",Spoke to a homeless man outside of in Bristol today. Unfortunately security felt it necessary to swear at us both. Have reported him.,Thu Nov 02 11:42:30 +0000 2017
Tesco_443423,Tesco,Hey I’m a law abiding adult and agreeing to this request is ridiculous.,Hi there. Can you confirm which store this was in please? Thank you. - Alisha.,Hey I’m a law abiding adult and agreeing to this request is ridiculous.,Tue Nov 21 22:23:59 +0000 2017
Tesco_40622,Tesco,"hi, it's just to find out if your wishaw store is doing the midnight release for call of duty ww11","Hi Amy, thanks for getting in touch this morning. Only our stores that are open 24 hours will be doing a midnight release. 1/2","hi, it's just to find out if your wishaw store is doing the midnight release for call of duty ww11",Wed Nov 01 15:17:31 +0000 2017
Tesco_2171379,Tesco,Over 20 minutes waiting for microwave porridge only to find it’s not been started. Got my money back. Not the first time I’ve tweeted about this Café.,"I'm going to log this on our system for further review, can you send me the following details? Name, address and email. TY -Brooke 3/3",Over 20 minutes waiting for microwave porridge only to find it’s not been started. Got my money back. Not the first time I’ve tweeted about this Café.,Thu Nov 09 12:44:42 +0000 2017
Tesco_2473841,Tesco,Glad to hear 👍 Might be a good idea to check for any other similar products in this aisle as there's plenty from these companies containing MI 👎,"Hi there, thank you for your feedback. It is very valuable and we will take it on board. TY - Eve","Hi guys, you seem to be selling a leave-in cosmetic with the preservative MI which is banned. Will you remove from sale?
Thanks for bringing this to attention, I really appreciate your time! Please be assured that we will be ensuring this product is removed from sale :) All the best - Mat
Glad to hear 👍 Might be a good idea to check for any other similar products in this aisle as there's plenty from these companies containing MI 👎",Wed Nov 15 22:41:35 +0000 2017
Tesco_2031702,Tesco,is there any way I can change my deliver time? I've an emergency and won't be home now,"Hi Maria, thanks for getting back to us. I do apologise you will need to contact Happy Beds directly regarding this issue. TY - Sheryll",is there any way I can change my deliver time? I've an emergency and won't be home now,Tue Nov 07 14:04:39 +0000 2017
Tesco_1675641,Tesco,In store,"Hi Laura, I'm really sorry to hear that my customer service colleagues weren't more helpful. I would like to look in to this further 1/3","I wouldn't buy these chargers from went on fire while I was charging my phone and blew up customer services are useless 😡no help atol
I am very sorry about this Laura, I can certainly understand your concern. Did you purchase them online or in store? - Allyn
In store",Mon Nov 06 20:21:35 +0000 2017
Tesco_1002079,Tesco,Thank you for clarification. Have a nice day!,"No worries. If there's anything else, please do get back in touch. TY - Rhuari","Hi Martin, my colleagues were correct that the couldnt supply a 5p bag. You can read more on this here: TY - Paul
Thank you Paul. So understand from the article that once this bag is damaged it is going to be replaced for free?
Hi Martin, that is correct. If you buy one, that can be replaced for you as it is a bag for life. TY - Rhuari
Thank you for clarification. Have a nice day!",Sat Oct 14 15:21:34 +0000 2017
Tesco_1919713,Tesco,described as “easy peeler” though these small bits of peel beg to differ!,"I'll just need your name and address, as well as the bar code and expiry date if you still have it. Thanks - Cameron 2/2",described as “easy peeler” though these small bits of peel beg to differ!,Thu Oct 26 14:41:20 +0000 2017
Tesco_1440711,Tesco,"Ok, cheers Stacey","No problem, El. I hope you enjoy the game! :) Thanks - Isaac","if I come in store to get call of duty ww2 could I get that now rather than midnight, I’ll keep it on the down low 😘😘
Hi, I'm afraid not :( I know how long this wait must feel to you, but be sure to be there a midnight :) TY - Stacey.
Ok, cheers Stacey",Thu Nov 02 15:12:55 +0000 2017
Tesco_2716046,Tesco,Watched #blueplanet. Need industry to end use of plastic packaging #trickledownzeroplasticeffect can lead the way?,"We do take our responsibilities for the environment seriously Michelle and we have made great strides in reducing the amount of packaging we use, without increasing food waste. 1/2",Watched #blueplanet. Need industry to end use of plastic packaging #trickledownzeroplasticeffect can lead the way?,Mon Nov 20 05:49:24 +0000 2017
Tesco_2519754,Tesco,pay slip view isnt working 😩😩😩😩😩😩😩😩,"Hi Emmie, I'm sorry for the inconvenience. I've just tried logging on and have been able to access mine. Have you tried clearing the cache and cookies on your device? TY - Paul.",pay slip view isnt working 😩😩😩😩😩😩😩😩,Thu Nov 16 01:00:18 +0000 2017
Tesco_1293929,Tesco,"Hi Lawrence, pre ordered online on Monday.","Hi Peter, please DM us with your full name, address, postcode and order number. I'll check this for you :) TY - Kim","No pre order bonus code included with my ww2 pre order (from ) - where do I get it?
Hi Peter, can you tell me if you bought this in store or via Tesco direct? Lawrence
Hi Lawrence, pre ordered online on Monday.",Tue Nov 07 13:37:51 +0000 2017
Tesco_858140,Tesco,sort out your alarms or stop leaving security tags on paid clothes. Had to beat it off as I lost the receipt and already took tag off,"Hi Mikayla, I am very sorry that the security tags were left on this and can agree with your frustration. 1/4",sort out your alarms or stop leaving security tags on paid clothes. Had to beat it off as I lost the receipt and already took tag off,Fri Oct 20 16:47:24 +0000 2017
Tesco_1309009,Tesco,"This afternoon, I learned Maths. Quite right we didn't pay more, but we also got 75% of what we ordered, for the same price. Then ""Customer Services"" had the cheek to tell me I had accepted the substitution... Next time, their driver can wait whilst I check every item...","Can you please DM your full name, address and email? Also my colleagues are supposed to check these with you at the door to check if they're okay and if they are not suitable, they'll return them and refund you. - Emma 2/2","This afternoon, I learned Maths. Quite right we didn't pay more, but we also got 75% of what we ordered, for the same price. Then ""Customer Services"" had the cheek to tell me I had accepted the substitution... Next time, their driver can wait whilst I check every item...",Sat Nov 25 20:41:57 +0000 2017
Tesco_1060902,Tesco,I can sign in - but then I cannot access ‘my account’ I just get an error that says too many redirects occurred,"If you're using a mobile or tablet, try using a laptop or desktop as these will allow our site to run at its fullest capacity :) - Dawn 3/3","Can you elaborate on any errors you're encountering? I'd be happy to look into this for you :) Thanks - Mike 2/2
I get to this page and can’t sign in or go any further?
Hi Alex, have you been able to log onto our Direct website? - Danny
I can sign in - but then I cannot access ‘my account’ I just get an error that says too many redirects occurred",Sun Oct 15 12:16:10 +0000 2017
Tesco_1859890,Tesco,how do I pay for my grocery shop using a Tesco gift card?,This is because we can't provide you with the exact price that you'll be charged as payment isn't taken until the day of delivery. 2/5,how do I pay for my grocery shop using a Tesco gift card?,Mon Oct 30 04:52:54 +0000 2017
Tesco_2449811,Tesco,Queensway,"Hi James, I've spoken to the management at the store and they informed me the lanes were simply closed. 1/2","Come on how hard is it to work the tech? #technology
Hi James, it looks like their off rather than out of order. Which store was this in please? Thanks, Leah.
Queensway",Sun Oct 29 20:56:26 +0000 2017
Tesco_184837,Tesco,When did you stop? Can not recall being informed. 🙁,We're continuously welcoming new partners on Boost and unfortunately sometimes certain partnerships come to an end. Best wishes. Mike 2/2,"hi - can you tell me if you have stopped offering Thompson & Morgan gardening vouchers via Clubcard Boost?
Hi Danny, unfortunately our partnership with Thompson and Morgan has come to an end. I'm really sorry about that. Best wishes. Mike
When did you stop? Can not recall being informed. 🙁",Mon Oct 16 18:58:25 +0000 2017
Tesco_1454840,Tesco,"Bought a roast in the bag chicken dated 27th November on Monday. Just gone to put it in the oven,and it stinks. Clearly rotten as it's all slimy. Can't get to a branch as I'm caring for my mum after surgery.","Your full name, postcode & first line of address, price you paid, store you purchased from, barcode and your email address. Would you like your refund via email or post? Post can take up to 10 working days while email takes half hour. 2/3","Bought a roast in the bag chicken dated 27th November on Monday. Just gone to put it in the oven,and it stinks. Clearly rotten as it's all slimy. Can't get to a branch as I'm caring for my mum after surgery.",Sat Nov 25 12:54:29 +0000 2017
